"No","Time","Source","Destination","Protocol","Length","Info","cat",""
"1374","46,003,260","192.168.100.15","example.com","TCP","78","49279 → https(443) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2458322057 TSecr=0 SACK_PERM","Normal",""
"1375","46,075,172","example.com","192.168.100.15","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message","Normal",""
"1376","46,075,382","192.168.100.15","example.com","TCP","66","49277 → https(443) [ACK] Seq=296 Ack=4091 Win=131008 Len=0 TSval=774689407 TSecr=1484701672","Normal",""
"1377","46,081,747","example.com","192.168.100.15","TCP","66","https(443) → 49278 [ACK] Seq=1 Ack=170 Win=67072 Len=0 TSval=3720593814 TSecr=4281460362","Normal",""
"1378","46,081,749","example.com","192.168.100.15","TLSv1.2","1466","Server Hello","Normal",""
"1379","46,081,750","example.com","192.168.100.15","TCP","1466","https(443) → 49278 [PSH, ACK] Seq=1401 Ack=170 Win=67072 Len=1400 TSval=3720593814 TSecr=4281460362 [TCP segment of a reassembled PDU]","Normal",""
"1380","46,081,751","example.com","192.168.100.15","TLSv1.2","1305","Certificate, Certificate Status, Server Key Exchange, Server Hello Done","Normal",""
"1381","46,081,921","192.168.100.15","example.com","TCP","66","49278 → https(443) [ACK] Seq=170 Ack=4040 Win=127552 Len=0 TSval=4281460477 TSecr=3720593814","Normal",""
"1382","46,082,007","192.168.100.15","example.com","TCP","66","[TCP Window Update] 49278 → https(443) [ACK] Seq=170 Ack=4040 Win=131072 Len=0 TSval=4281460477 TSecr=3720593814","Normal",""
"1383","46,084,869","192.168.100.15","example.com","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","Normal",""
"1384","46,093,603","192.168.100.15","example.com","TLSv1.2","132","Application Data","Normal",""
"1385","46,097,405","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","593","Application Data","Normal",""
"1386","46,097,407","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","836","Application Data","Normal",""
"1387","46,097,764","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","86","58453 → https(443) [ACK] Seq=11297 Ack=8706 Win=2028 Len=0 TSval=887191732 TSecr=584006959","Normal",""
"1388","46,101,801","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","117","Application Data","Normal",""
"1389","46,101,802","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","125","Application Data","Normal",""
"1390","46,101,987","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","86","58453 → https(443) [ACK] Seq=11297 Ack=8776 Win=2046 Len=0 TSval=887191736 TSecr=584006962","Normal",""
"1391","46,102,166","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","125","Application Data","Normal",""
"1392","46,105,635","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","512","Application Data","Normal",""
"1393","46,120,530","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=8776 Ack=11336 Win=1045 Len=0 TSval=584006980 TSecr=887191736","Normal",""
"1394","46,123,915","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=8776 Ack=11762 Win=1045 Len=0 TSval=584006984 TSecr=887191740","Normal",""
"1395","46,126,657","example.com","192.168.100.15","TCP","74","https(443) → 49279 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=1674074978 TSecr=2458322057 WS=512","Normal",""
"1396","46,126,839","192.168.100.15","example.com","TCP","66","49279 → https(443) [ACK] Seq=1 Ack=1 Win=131584 Len=0 TSval=2458322180 TSecr=1674074978","Normal",""
"1397","46,127,186","192.168.100.15","example.com","TLSv1.2","235","Client Hello (SNI=example.com)","Normal",""
"1398","46,134,492","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","597","Application Data","Normal",""
"1399","46,134,494","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","119","Application Data","Normal",""
"1400","46,134,766","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","86","58453 → https(443) [ACK] Seq=11762 Ack=9320 Win=2039 Len=0 TSval=887191769 TSecr=584006995","Normal",""
"1401","46,136,610","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","117","Application Data","Normal",""
"1402","46,136,611","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","125","Application Data","Normal",""
"1403","46,136,788","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","86","58453 → https(443) [ACK] Seq=11762 Ack=9390 Win=2046 Len=0 TSval=887191771 TSecr=584006996","Normal",""
"1404","46,136,948","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","125","Application Data","Normal",""
"1405","46,150,936","192.168.100.15","example.com","TCP","78","49280 → https(443) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1446133426 TSecr=0 SACK_PERM","Normal",""
"1406","46,160,312","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=9390 Ack=11801 Win=1045 Len=0 TSval=584007020 TSecr=887191771","Normal",""
"1407","46,199,445","example.com","192.168.100.15","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message","Normal",""
"1408","46,199,596","192.168.100.15","example.com","TCP","66","49278 → https(443) [ACK] Seq=296 Ack=4091 Win=131008 Len=0 TSval=4281460595 TSecr=3720593932","Normal",""
"1409","46,208,370","192.168.100.15","example.com","TLSv1.2","132","Application Data","Normal",""
"1410","46,216,591","example.com","192.168.100.15","TLSv1.2","1466","Application Data","Normal",""
"1411","46,216,593","example.com","192.168.100.15","TLSv1.2","339","Application Data","Normal",""
"1412","46,216,594","example.com","192.168.100.15","TLSv1.2","97","Encrypted Alert","Normal",""
"1413","46,216,594","example.com","192.168.100.15","TCP","66","https(443) → 49277 [FIN, ACK] Seq=5795 Ack=362 Win=67072 Len=0 TSval=1484701811 TSecr=774689425","Normal",""
"1414","46,216,700","192.168.100.15","example.com","TCP","66","49277 → https(443) [ACK] Seq=362 Ack=5795 Win=129344 Len=0 TSval=774689548 TSecr=1484701811","Normal",""
"1415","46,216,754","192.168.100.15","example.com","TCP","66","49277 → https(443) [ACK] Seq=362 Ack=5796 Win=129344 Len=0 TSval=774689548 TSecr=1484701811","Normal",""
"1416","46,216,861","192.168.100.15","example.com","TCP","66","49277 → https(443) [FIN, ACK] Seq=362 Ack=5796 Win=131072 Len=0 TSval=774689548 TSecr=1484701811","Normal",""
"1417","46,251,568","example.com","192.168.100.15","TCP","66","https(443) → 49279 [ACK] Seq=1 Ack=170 Win=67072 Len=0 TSval=1674075103 TSecr=2458322180","Normal",""
"1418","46,251,570","example.com","192.168.100.15","TLSv1.2","1466","Server Hello","Normal",""
"1419","46,251,571","example.com","192.168.100.15","TCP","1466","https(443) → 49279 [PSH, ACK] Seq=1401 Ack=170 Win=67072 Len=1400 TSval=1674075104 TSecr=2458322180 [TCP segment of a reassembled PDU]","Normal",""
"1420","46,251,572","example.com","192.168.100.15","TLSv1.2","1305","Certificate, Certificate Status, Server Key Exchange, Server Hello Done","Normal",""
"1421","46,251,731","192.168.100.15","example.com","TCP","66","49279 → https(443) [ACK] Seq=170 Ack=4040 Win=127552 Len=0 TSval=2458322305 TSecr=1674075104","Normal",""
"1422","46,251,822","192.168.100.15","example.com","TCP","66","[TCP Window Update] 49279 → https(443) [ACK] Seq=170 Ack=4040 Win=131072 Len=0 TSval=2458322305 TSecr=1674075104","Normal",""
"1423","46,253,145","192.168.100.15","example.com","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","Normal",""
"1424","46,271,708","example.com","192.168.100.15","TCP","74","https(443) → 49280 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=1591847611 TSecr=1446133426 WS=512","Normal",""
"1425","46,271,849","192.168.100.15","example.com","TCP","66","49280 → https(443) [ACK] Seq=1 Ack=1 Win=131584 Len=0 TSval=1446133547 TSecr=1591847611","Normal",""
"1426","46,272,139","192.168.100.15","example.com","TLSv1.2","235","Client Hello (SNI=example.com)","Normal",""
"1427","46,299,536","192.168.100.15","example.com","TCP","78","49281 → https(443) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3133361608 TSecr=0 SACK_PERM","Normal",""
"1428","46,323,567","example.com","192.168.100.15","TLSv1.2","1466","Application Data","Normal",""
"1429","46,323,570","example.com","192.168.100.15","TLSv1.2","339","Application Data","Normal",""
"1430","46,323,570","example.com","192.168.100.15","TLSv1.2","97","Encrypted Alert","Normal",""
"1431","46,323,571","example.com","192.168.100.15","TCP","66","https(443) → 49278 [FIN, ACK] Seq=5795 Ack=362 Win=67072 Len=0 TSval=3720594055 TSecr=4281460604","Normal",""
"1432","46,323,704","192.168.100.15","example.com","TCP","66","49278 → https(443) [ACK] Seq=362 Ack=5795 Win=129344 Len=0 TSval=4281460719 TSecr=3720594055","Normal",""
"1433","46,323,757","192.168.100.15","example.com","TCP","66","49278 → https(443) [ACK] Seq=362 Ack=5796 Win=129344 Len=0 TSval=4281460719 TSecr=3720594055","Normal",""
"1434","46,323,874","192.168.100.15","example.com","TCP","66","49278 → https(443) [FIN, ACK] Seq=362 Ack=5796 Win=131072 Len=0 TSval=4281460719 TSecr=3720594055","Normal",""
"1435","46,337,311","example.com","192.168.100.15","TCP","66","https(443) → 49277 [ACK] Seq=5796 Ack=363 Win=67072 Len=0 TSval=1484701934 TSecr=774689548","Normal",""
"1436","46,357,888","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","597","Application Data","Normal",""
"1437","46,357,890","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","629","Application Data","Normal",""
"1438","46,358,105","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","86","58453 → https(443) [ACK] Seq=11801 Ack=10444 Win=2031 Len=0 TSval=887191993 TSecr=584007218","Normal",""
"1439","46,359,323","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","141","Application Data","Normal",""
"1440","46,359,323","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TLSv1.2","125","Application Data","Normal",""
"1441","46,359,415","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TCP","86","58453 → https(443) [ACK] Seq=11801 Ack=10538 Win=2046 Len=0 TSval=887191994 TSecr=584007220","Normal",""
"1442","46,359,500","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","125","Application Data","Normal",""
"1443","46,362,290","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","556","Application Data","Normal",""
"1444","46,376,551","example.com","192.168.100.15","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message","Normal",""
"1445","46,376,553","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=10538 Ack=11840 Win=1045 Len=0 TSval=584007238 TSecr=887191994","Normal",""
"1446","46,376,711","192.168.100.15","example.com","TCP","66","49279 → https(443) [ACK] Seq=296 Ack=4091 Win=131008 Len=0 TSval=2458322430 TSecr=1674075228","Normal",""
"1447","46,380,303","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=10538 Ack=12310 Win=1045 Len=0 TSval=584007240 TSecr=887191997","Normal",""
"1448","46,383,409","192.168.100.15","example.com","TLSv1.2","132","Application Data","Normal",""
"1449","46,393,016","example.com","192.168.100.15","TCP","66","https(443) → 49280 [ACK] Seq=1 Ack=170 Win=67072 Len=0 TSval=1591847732 TSecr=1446133547","Normal",""
"1450","46,393,017","example.com","192.168.100.15","TLSv1.2","1466","Server Hello","Normal",""
"1451","46,393,019","example.com","192.168.100.15","TCP","1466","https(443) → 49280 [PSH, ACK] Seq=1401 Ack=170 Win=67072 Len=1400 TSval=1591847733 TSecr=1446133547 [TCP segment of a reassembled PDU]","Normal",""
"1452","46,393,020","example.com","192.168.100.15","TLSv1.2","1305","Certificate, Certificate Status, Server Key Exchange, Server Hello Done","Normal",""
"1453","46,393,123","192.168.100.15","example.com","TCP","66","49280 → https(443) [ACK] Seq=170 Ack=4040 Win=127552 Len=0 TSval=1446133669 TSecr=1591847733","Normal",""
"1454","46,393,211","192.168.100.15","example.com","TCP","66","[TCP Window Update] 49280 → https(443) [ACK] Seq=170 Ack=4040 Win=131072 Len=0 TSval=1446133669 TSecr=1591847733","Normal",""
"1455","46,394,432","192.168.100.15","example.com","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","Normal",""
"1456","46,397,504","example.com","192.168.100.15","TCP","74","https(443) → 49281 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=1319123673 TSecr=3133361608 WS=512","Normal",""
"1457","46,397,579","192.168.100.15","example.com","TCP","66","49281 → https(443) [ACK] Seq=1 Ack=1 Win=131584 Len=0 TSval=3133361706 TSecr=1319123673","Normal",""
"1458","46,397,814","192.168.100.15","example.com","TLSv1.2","235","Client Hello (SNI=example.com)","Normal",""
"1459","46,439,068","example.com","192.168.100.15","TCP","66","https(443) → 49278 [ACK] Seq=5796 Ack=363 Win=67072 Len=0 TSval=3720594171 TSecr=4281460719","Normal",""
"1460","46,496,668","example.com","192.168.100.15","TCP","66","https(443) → 49281 [ACK] Seq=1 Ack=170 Win=67072 Len=0 TSval=1319123772 TSecr=3133361706","Normal",""
"1461","46,496,670","example.com","192.168.100.15","TLSv1.2","1466","Server Hello","Normal",""
"1462","46,496,671","example.com","192.168.100.15","TCP","1466","https(443) → 49281 [PSH, ACK] Seq=1401 Ack=170 Win=67072 Len=1400 TSval=1319123773 TSecr=3133361706 [TCP segment of a reassembled PDU]","Normal",""
"1463","46,496,673","example.com","192.168.100.15","TLSv1.2","1305","Certificate, Certificate Status, Server Key Exchange, Server Hello Done","Normal",""
"1464","46,496,819","192.168.100.15","example.com","TCP","66","49281 → https(443) [ACK] Seq=170 Ack=4040 Win=127552 Len=0 TSval=3133361805 TSecr=1319123773","Normal",""
"1465","46,496,968","192.168.100.15","example.com","TCP","66","[TCP Window Update] 49281 → https(443) [ACK] Seq=170 Ack=4040 Win=131072 Len=0 TSval=3133361805 TSecr=1319123773","Normal",""
"1466","46,498,245","192.168.100.15","example.com","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","Normal",""
"1467","46,507,930","example.com","192.168.100.15","TLSv1.2","1466","Application Data","Normal",""
"1468","46,507,931","example.com","192.168.100.15","TLSv1.2","338","Application Data","Normal",""
"1469","46,507,931","example.com","192.168.100.15","TLSv1.2","97","Encrypted Alert","Normal",""
"1470","46,507,931","example.com","192.168.100.15","TCP","66","https(443) → 49279 [FIN, ACK] Seq=5794 Ack=362 Win=67072 Len=0 TSval=1674075359 TSecr=2458322437","Normal",""
"1471","46,508,030","192.168.100.15","example.com","TCP","66","49279 → https(443) [ACK] Seq=362 Ack=5794 Win=129344 Len=0 TSval=2458322562 TSecr=1674075359","Normal",""
"1472","46,508,075","192.168.100.15","example.com","TCP","66","49279 → https(443) [ACK] Seq=362 Ack=5795 Win=129344 Len=0 TSval=2458322562 TSecr=1674075359","Normal",""
"1473","46,508,138","192.168.100.15","example.com","TCP","66","49279 → https(443) [FIN, ACK] Seq=362 Ack=5795 Win=131072 Len=0 TSval=2458322562 TSecr=1674075359","Normal",""
"1474","46,514,538","example.com","192.168.100.15","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message","Normal",""
"1475","46,514,590","192.168.100.15","example.com","TCP","66","49280 → https(443) [ACK] Seq=296 Ack=4091 Win=131008 Len=0 TSval=1446133790 TSecr=1591847854","Normal",""
"1476","46,521,018","192.168.100.15","example.com","TLSv1.2","132","Application Data","Normal",""
"1477","46,595,817","example.com","192.168.100.15","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message","Normal",""
"1478","46,595,939","192.168.100.15","example.com","TCP","66","49281 → https(443) [ACK] Seq=296 Ack=4091 Win=131008 Len=0 TSval=3133361904 TSecr=1319123871","Normal",""
"1479","46,602,300","192.168.100.15","example.com","TLSv1.2","132","Application Data","Normal",""
"1480","46,631,047","example.com","192.168.100.15","TCP","66","https(443) → 49279 [ACK] Seq=5795 Ack=363 Win=67072 Len=0 TSval=1674075483 TSecr=2458322562","Normal",""
"1481","46,641,621","example.com","192.168.100.15","TLSv1.2","1466","Application Data","Normal",""
"1482","46,641,625","example.com","192.168.100.15","TLSv1.2","334","Application Data","Normal",""
"1483","46,641,626","example.com","192.168.100.15","TLSv1.2","97","Encrypted Alert","Normal",""
"1484","46,641,626","example.com","192.168.100.15","TCP","66","https(443) → 49280 [FIN, ACK] Seq=5790 Ack=362 Win=67072 Len=0 TSval=1591847981 TSecr=1446133797","Normal",""
"1485","46,641,754","192.168.100.15","example.com","TCP","66","49280 → https(443) [ACK] Seq=362 Ack=5790 Win=129344 Len=0 TSval=1446133917 TSecr=1591847981","Normal",""
"1486","46,641,827","192.168.100.15","example.com","TCP","66","49280 → https(443) [ACK] Seq=362 Ack=5791 Win=129344 Len=0 TSval=1446133917 TSecr=1591847981","Normal",""
"1487","46,641,939","192.168.100.15","example.com","TCP","66","49280 → https(443) [FIN, ACK] Seq=362 Ack=5791 Win=131072 Len=0 TSval=1446133917 TSecr=1591847981","Normal",""
"1488","46,700,259","example.com","192.168.100.15","TLSv1.2","1466","Application Data","Normal",""
"1489","46,700,261","example.com","192.168.100.15","TLSv1.2","334","Application Data","Normal",""
"1490","46,700,262","example.com","192.168.100.15","TLSv1.2","97","Encrypted Alert","Normal",""
"1491","46,700,262","example.com","192.168.100.15","TCP","66","https(443) → 49281 [FIN, ACK] Seq=5790 Ack=362 Win=67072 Len=0 TSval=1319123976 TSecr=3133361911","Normal",""
"1492","46,700,415","192.168.100.15","example.com","TCP","66","49281 → https(443) [ACK] Seq=362 Ack=5790 Win=129344 Len=0 TSval=3133362009 TSecr=1319123975","Normal",""
"1493","46,700,484","192.168.100.15","example.com","TCP","66","49281 → https(443) [ACK] Seq=362 Ack=5791 Win=129344 Len=0 TSval=3133362009 TSecr=1319123976","Normal",""
"1494","46,700,595","192.168.100.15","example.com","TCP","66","49281 → https(443) [FIN, ACK] Seq=362 Ack=5791 Win=131072 Len=0 TSval=3133362009 TSecr=1319123976","Normal",""
"1495","46,761,879","example.com","192.168.100.15","TCP","66","https(443) → 49280 [ACK] Seq=5791 Ack=363 Win=67072 Len=0 TSval=1591848101 TSecr=1446133917","Normal",""
"1496","46,797,950","example.com","192.168.100.15","TCP","66","https(443) → 49281 [ACK] Seq=5791 Ack=363 Win=67072 Len=0 TSval=1319124073 TSecr=3133362009","Normal",""
"1497","46,936,944","192.168.100.15","one.one.one.one","TCP","78","49282 → src(200) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3181227171 TSecr=0 SACK_PERM","Anomaly",""
"1498","47,086,289","192.168.100.15","one.one.one.one","TCP","78","49283 → src(200) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3063909196 TSecr=0 SACK_PERM","Anomaly",""
"1499","47,469,319","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","98","49284 → http(80) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1432 WS=64 TSval=351719844 TSecr=0 SACK_PERM","Normal",""
"1500","47,525,573","192.168.100.15","192.168.100.1","DNS","80","Standard query 0x9280 PTR 1.1.1.1.in-addr.arpa","Normal",""
"1501","47,533,597","192.168.100.1","192.168.100.15","DNS","109","Standard query response 0x9280 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one","Normal",""
"1502","47,603,807","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","98","49285 → http(80) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1432 WS=64 TSval=695484072 TSecr=0 SACK_PERM","Normal",""
"1503","47,609,580","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","94","http(80) → 49284 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM TSval=2521610199 TSecr=351719844 WS=256","Normal",""
"1504","47,609,716","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","86","49284 → http(80) [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=351719985 TSecr=2521610199","Normal",""
"1505","47,610,154","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","HTTP","127","GET / HTTP/1.0 ","Normal",""
"1506","47,647,516","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","364","Application Data","Normal",""
"1507","47,649,108","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","316","Application Data","Normal",""
"1508","47,649,314","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","2001:4860:4802:32::180","TLSv1.2","120","Application Data","Normal",""
"1509","47,665,848","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=10538 Ack=12588 Win=1045 Len=0 TSval=584008526 TSecr=887193282","Normal",""
"1510","47,667,116","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=10538 Ack=12818 Win=1045 Len=0 TSval=584008527 TSecr=887193284","Normal",""
"1511","47,667,117","2001:4860:4802:32::180","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","https(443) → 58453 [ACK] Seq=10538 Ack=12852 Win=1045 Len=0 TSval=584008527 TSecr=887193284","Normal",""
"1512","47,738,109","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","94","http(80) → 49285 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM TSval=3632254668 TSecr=695484072 WS=256","Normal",""
"1513","47,738,333","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","86","49285 → http(80) [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=695484208 TSecr=3632254668","Normal",""
